fold_type,pages,orientation,format,material,surface,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,10000,184.09,1380.675,1.6,2209,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,12500,227.58,1706.85,1.6,2731,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,15000,270.56,2029.2,1.5,3044,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,250g hochwertiger Qualitätsdruck,Matte,20000,354.07,2655.525,1.5,3983,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,50,9.67,72.525,1.6,116,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,100,12.09,90.675,1.6,145,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,250,15.53,116.475,1.6,186,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,500,19.91,149.325,1.6,239,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,750,26.56,199.2,1.6,319,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1000,31,232.5,1.6,372,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,1500,40.7,305.25,1.6,488,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2000,45.06,337.95,1.6,541,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,2500,50.14,376.05,1.6,602,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,3000,55.46,415.95,1.6,666,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,4000,67.17,503.775,1.6,806,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,5000,78.09,585.675,1.6,937,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,6000,90.27,677.025,1.6,1083,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,7000,102.65,769.875,1.6,1232,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,8000,113.8,853.5,1.6,1366,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,9000,124.12,930.9,1.6,1489,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,10000,134.05,1005.375,1.6,1609,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,12500,169.46,1270.95,1.6,2034,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,15000,202.44,1518.3,1.6,2429,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,9.8 x 9.8 cm,Recycling: 135g Qualitätsdruck auf hochwertigem Recyclingpapier weiß,Matte,20000,261.22,1959.15,1.6,3135,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-98-cm-x-98-cm-vertikaler-mittelfalz-4seitig.html
